engagement_id,record_id,metric_name,metric_value,denominator_name,denominator_value,normalized_value,collection_timestamp,provenance_ids,comparability_note
EN-000907,LI-7479906357559824384,followers_gained,1,impressions,171,0.005847953216374269,2026-08-02T17:55:16.779Z,PV-01008,Within-post rate; compare only at similar maturity and audience conditions.
EN-000908,LI-7479906357559824384,public_interactions,4,creator_median_public_interactions,,,2026-08-02T17:55:16.779Z,PV-01008,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000909,LI-7479931925638533120,public_interactions,37,creator_median_public_interactions,58,0.6379310344827587,2026-08-02T18:05:05.577Z,PV-00618,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000910,LI-7480085692316815360,public_interactions,5,creator_median_public_interactions,8.5,0.5882352941176471,2026-08-02T18:05:05.577Z,PV-00951,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000911,LI-7480138744809914368,public_interactions,15,creator_median_public_interactions,12,1.25,2026-08-02T18:05:05.577Z,PV-00711,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000912,LI-7480149864874586114,public_interactions,15,creator_median_public_interactions,21,0.7142857142857143,2026-08-02T18:05:05.577Z,PV-00885,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000913,LI-7480229209886535680,public_interactions,60,creator_median_public_interactions,94,0.6382978723404256,2026-08-02T18:05:05.577Z,PV-00687,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000914,LI-7480240021107732482,public_interactions,257,creator_median_public_interactions,451.5,0.5692137320044297,2026-08-02T18:05:05.577Z,PV-00819,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000915,LI-7480244247418318848,public_interactions,8,creator_median_public_interactions,8,1,2026-08-02T18:05:05.577Z,PV-00914,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000916,LI-7480251792212250625,public_interactions,10,creator_median_public_interactions,43,0.23255813953488372,2026-08-02T18:05:05.577Z,PV-00630,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000917,LI-7480253524300169216,public_interactions,16,creator_median_public_interactions,28,0.5714285714285714,2026-08-02T18:05:05.577Z,PV-00866,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000918,LI-7480261852891856898,public_interactions,98,creator_median_public_interactions,66,1.4848484848484849,2026-08-02T18:05:05.577Z,PV-00834,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000919,LI-7480286761890258944,impressions,166,,,,2026-08-02T17:55:17.634Z,PV-01009,Raw observation; no valid denominator available.
EN-000920,LI-7480286761890258944,reactions,6,impressions,166,0.03614457831325301,2026-08-02T17:55:17.634Z,PV-01009,Within-post rate; compare only at similar maturity and audience conditions.
EN-000921,LI-7480286761890258944,comments,0,impressions,166,0,2026-08-02T17:55:17.634Z,PV-01009,Within-post rate; compare only at similar maturity and audience conditions.
EN-000922,LI-7480286761890258944,reposts,0,impressions,166,0,2026-08-02T17:55:17.634Z,PV-01009,Within-post rate; compare only at similar maturity and audience conditions.
EN-000923,LI-7480286761890258944,saves,0,impressions,166,0,2026-08-02T17:55:17.634Z,PV-01009,Within-post rate; compare only at similar maturity and audience conditions.
EN-000924,LI-7480286761890258944,sends,0,impressions,166,0,2026-08-02T17:55:17.634Z,PV-01009,Within-post rate; compare only at similar maturity and audience conditions.
EN-000925,LI-7480286761890258944,profile_viewers_from_post,2,impressions,166,0.012048192771084338,2026-08-02T17:55:17.634Z,PV-01009,Within-post rate; compare only at similar maturity and audience conditions.
EN-000926,LI-7480286761890258944,followers_gained,1,impressions,166,0.006024096385542169,2026-08-02T17:55:17.634Z,PV-01009,Within-post rate; compare only at similar maturity and audience conditions.
EN-000927,LI-7480286761890258944,public_interactions,6,creator_median_public_interactions,,,2026-08-02T17:55:17.634Z,PV-01009,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000928,LI-7480312289305333760,public_interactions,16,creator_median_public_interactions,16,1,2026-08-02T18:05:05.577Z,PV-00730,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000929,LI-7480614204601720832,public_interactions,26,creator_median_public_interactions,43,0.6046511627906976,2026-08-02T18:05:05.577Z,PV-00631,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000930,LI-7480622205102370816,public_interactions,1,creator_median_public_interactions,1,1,2026-08-02T18:05:05.577Z,PV-00765,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000931,LI-7480624242120884225,public_interactions,100,creator_median_public_interactions,82,1.2195121951219512,2026-08-02T18:05:05.577Z,PV-00594,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000932,LI-7480636472786583552,public_interactions,28,creator_median_public_interactions,28,1,2026-08-02T18:05:05.577Z,PV-00867,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000933,LI-7480636701544210432,public_interactions,94,creator_median_public_interactions,58,1.6206896551724137,2026-08-02T18:05:05.577Z,PV-00619,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000934,LI-7480810499903963136,public_interactions,8,creator_median_public_interactions,8.5,0.9411764705882353,2026-08-02T18:05:05.577Z,PV-00952,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000935,LI-7480867146483445760,public_interactions,11,creator_median_public_interactions,21,0.5238095238095238,2026-08-02T18:05:05.577Z,PV-00886,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000936,LI-7480949232279945216,public_interactions,38,creator_median_public_interactions,16,2.375,2026-08-02T18:05:05.577Z,PV-00731,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000937,LI-7480972491222568960,public_interactions,43,creator_median_public_interactions,43,1,2026-08-02T18:05:05.577Z,PV-00632,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000938,LI-7480984205510971392,public_interactions,70,creator_median_public_interactions,82,0.8536585365853658,2026-08-02T18:05:05.577Z,PV-00595,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000939,LI-7480990332122300416,public_interactions,115,creator_median_public_interactions,58,1.9827586206896552,2026-08-02T18:05:05.577Z,PV-00620,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000940,LI-7480991067480158208,public_interactions,9,creator_median_public_interactions,28,0.32142857142857145,2026-08-02T18:05:05.577Z,PV-00868,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000941,LI-7481010027776921600,impressions,103,,,,2026-08-02T17:55:18.432Z,PV-01010,Raw observation; no valid denominator available.
EN-000942,LI-7481010027776921600,reactions,2,impressions,103,0.019417475728155338,2026-08-02T17:55:18.432Z,PV-01010,Within-post rate; compare only at similar maturity and audience conditions.
EN-000943,LI-7481010027776921600,comments,0,impressions,103,0,2026-08-02T17:55:18.432Z,PV-01010,Within-post rate; compare only at similar maturity and audience conditions.
EN-000944,LI-7481010027776921600,reposts,0,impressions,103,0,2026-08-02T17:55:18.432Z,PV-01010,Within-post rate; compare only at similar maturity and audience conditions.
EN-000945,LI-7481010027776921600,saves,1,impressions,103,0.009708737864077669,2026-08-02T17:55:18.432Z,PV-01010,Within-post rate; compare only at similar maturity and audience conditions.
EN-000946,LI-7481010027776921600,sends,0,impressions,103,0,2026-08-02T17:55:18.432Z,PV-01010,Within-post rate; compare only at similar maturity and audience conditions.
EN-000947,LI-7481010027776921600,profile_viewers_from_post,0,impressions,103,0,2026-08-02T17:55:18.432Z,PV-01010,Within-post rate; compare only at similar maturity and audience conditions.
EN-000948,LI-7481010027776921600,followers_gained,0,impressions,103,0,2026-08-02T17:55:18.432Z,PV-01010,Within-post rate; compare only at similar maturity and audience conditions.
EN-000949,LI-7481010027776921600,public_interactions,2,creator_median_public_interactions,,,2026-08-02T17:55:18.432Z,PV-01010,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000950,LI-7481032036258893824,public_interactions,1,creator_median_public_interactions,1,1,2026-08-02T18:05:05.577Z,PV-00766,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000951,LI-7481037603287269376,public_interactions,51,creator_median_public_interactions,69,0.7391304347826086,2026-08-02T18:05:05.577Z,PV-00578,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000952,LI-7481070929197072384,public_interactions,2,creator_median_public_interactions,1,2,2026-08-02T18:05:05.577Z,PV-00767,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000953,LI-7481082523465232385,public_interactions,60,creator_median_public_interactions,58,1.0344827586206897,2026-08-02T18:05:05.577Z,PV-00621,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000954,LI-7481289872285003776,public_interactions,1,creator_median_public_interactions,1,1,2026-08-02T18:05:05.577Z,PV-00768,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000955,LI-7481323847556943872,public_interactions,0,creator_median_public_interactions,1,0,2026-08-02T18:05:05.577Z,PV-00769,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000956,LI-7481347142737899521,public_interactions,0,creator_median_public_interactions,1,0,2026-08-02T18:05:05.577Z,PV-00770,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000957,LI-7481366157011329025,public_interactions,41,creator_median_public_interactions,69,0.5942028985507246,2026-08-02T18:05:05.577Z,PV-00579,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000958,LI-7481374428807708672,impressions,68,,,,2026-08-02T17:55:19.231Z,PV-01011,Raw observation; no valid denominator available.
EN-000959,LI-7481374428807708672,reactions,1,impressions,68,0.014705882352941176,2026-08-02T17:55:19.231Z,PV-01011,Within-post rate; compare only at similar maturity and audience conditions.
EN-000960,LI-7481374428807708672,comments,0,impressions,68,0,2026-08-02T17:55:19.231Z,PV-01011,Within-post rate; compare only at similar maturity and audience conditions.
EN-000961,LI-7481374428807708672,reposts,0,impressions,68,0,2026-08-02T17:55:19.231Z,PV-01011,Within-post rate; compare only at similar maturity and audience conditions.
EN-000962,LI-7481374428807708672,saves,0,impressions,68,0,2026-08-02T17:55:19.231Z,PV-01011,Within-post rate; compare only at similar maturity and audience conditions.
EN-000963,LI-7481374428807708672,sends,0,impressions,68,0,2026-08-02T17:55:19.231Z,PV-01011,Within-post rate; compare only at similar maturity and audience conditions.
EN-000964,LI-7481374428807708672,profile_viewers_from_post,1,impressions,68,0.014705882352941176,2026-08-02T17:55:19.231Z,PV-01011,Within-post rate; compare only at similar maturity and audience conditions.
EN-000965,LI-7481374428807708672,followers_gained,0,impressions,68,0,2026-08-02T17:55:19.231Z,PV-01011,Within-post rate; compare only at similar maturity and audience conditions.
EN-000966,LI-7481374428807708672,public_interactions,1,creator_median_public_interactions,,,2026-08-02T17:55:19.231Z,PV-01011,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000967,LI-7481376138490015744,public_interactions,67,creator_median_public_interactions,105,0.638095238095238,2026-08-02T18:05:05.577Z,PV-00564,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000968,LI-7481379531174387712,public_interactions,111,creator_median_public_interactions,82,1.353658536585366,2026-08-02T18:05:05.577Z,PV-00596,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000969,LI-7481520140094824449,public_interactions,8,creator_median_public_interactions,8.5,0.9411764705882353,2026-08-02T18:05:05.577Z,PV-00953,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000970,LI-7481544174274572288,public_interactions,41,creator_median_public_interactions,66,0.6212121212121212,2026-08-02T18:05:05.577Z,PV-00835,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
